,image_name,tags,haze,primary,agriculture,clear,water,habitation,road,cultivation,slash_burn,cloudy,partly_cloudy,conventional_mine,bare_ground,artisinal_mine,blooming,selective_logging,blow_down
14791,train_14791,agriculture partly_cloudy,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5447,train_5447,agriculture partly_cloudy,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34701,train_34701,agriculture partly_cloudy,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1038,train_1038,agriculture partly_cloudy,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10957,train_10957,agriculture partly_cloudy,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25969,train_25969,agriculture partly_cloudy,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20514,train_20514,agriculture partly_cloudy,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22511,train_22511,agriculture partly_cloudy,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7228,train_7228,clear cultivation habitation primary road water,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
39624,train_39624,clear cultivation habitation primary road water,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
28589,train_28589,clear cultivation habitation primary road water,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
3067,train_3067,clear cultivation habitation primary road water,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
28277,train_28277,clear cultivation habitation primary road water,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1529,train_1529,clear cultivation habitation primary road water,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
11573,train_11573,clear cultivation habitation primary road water,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
32716,train_32716,clear cultivation habitation primary road water,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
2616,train_2616,clear primary road selective_logging water,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0
9344,train_9344,clear primary road selective_logging water,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0
7517,train_7517,clear primary road selective_logging water,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0
6656,train_6656,clear primary road selective_logging water,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0
11989,train_11989,clear primary road selective_logging water,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0
15019,train_15019,clear primary road selective_logging water,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0
40457,train_40457,clear primary road selective_logging water,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0
7004,train_7004,clear primary road selective_logging water,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0
31475,train_31475,cultivation partly_cloudy primary water,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
5740,train_5740,cultivation partly_cloudy primary water,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
4549,train_4549,cultivation partly_cloudy primary water,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
29864,train_29864,cultivation partly_cloudy primary water,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
5971,train_5971,cultivation partly_cloudy primary water,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
9072,train_9072,cultivation partly_cloudy primary water,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
15457,train_15457,cultivation partly_cloudy primary water,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
4366,train_4366,cultivation partly_cloudy primary water,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
36019,train_36019,artisinal_mine partly_cloudy primary water,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
8209,train_8209,artisinal_mine partly_cloudy primary water,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
35358,train_35358,artisinal_mine partly_cloudy primary water,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
28872,train_28872,artisinal_mine partly_cloudy primary water,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
994,train_994,artisinal_mine partly_cloudy primary water,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
27247,train_27247,artisinal_mine partly_cloudy primary water,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
5312,train_5312,artisinal_mine partly_cloudy primary water,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
16013,train_16013,artisinal_mine partly_cloudy primary water,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
7157,train_7157,agriculture clear road water,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
7088,train_7088,agriculture clear road water,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
7917,train_7917,agriculture clear road water,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
7454,train_7454,agriculture clear road water,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
11012,train_11012,agriculture clear road water,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
4454,train_4454,agriculture clear road water,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
18067,train_18067,agriculture clear road water,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
10460,train_10460,agriculture clear road water,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
33156,train_33156,blooming clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
13871,train_13871,blooming clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
20932,train_20932,blooming clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
34864,train_34864,blooming clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
19807,train_19807,blooming clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
37341,train_37341,blooming clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
10497,train_10497,blooming clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
13490,train_13490,bare_ground clear primary road water,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0
974,train_974,bare_ground clear primary road water,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0
22578,train_22578,bare_ground clear primary road water,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0
23730,train_23730,bare_ground clear primary road water,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0
12139,train_12139,bare_ground clear primary road water,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0
30659,train_30659,bare_ground clear primary road water,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0
36613,train_36613,bare_ground clear primary road water,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0
6637,train_6637,agriculture bare_ground clear road,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0
32554,train_32554,agriculture bare_ground clear road,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0
34429,train_34429,agriculture bare_ground clear road,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0
34688,train_34688,agriculture bare_ground clear road,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0
25015,train_25015,agriculture bare_ground clear road,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0
31578,train_31578,agriculture bare_ground clear road,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0
19774,train_19774,agriculture bare_ground clear road,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0
8016,train_8016,habitation haze primary water,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
29628,train_29628,habitation haze primary water,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
31897,train_31897,habitation haze primary water,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
31235,train_31235,habitation haze primary water,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3228,train_3228,habitation haze primary water,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
27607,train_27607,habitation haze primary water,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
24345,train_24345,habitation haze primary water,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
30820,train_30820,agriculture cultivation habitation haze primary road,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
7848,train_7848,agriculture cultivation habitation haze primary road,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1971,train_1971,agriculture cultivation habitation haze primary road,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
21373,train_21373,agriculture cultivation habitation haze primary road,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
23279,train_23279,agriculture cultivation habitation haze primary road,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
37481,train_37481,agriculture cultivation habitation haze primary road,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
13733,train_13733,agriculture cultivation habitation haze primary road,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
6357,train_6357,conventional_mine partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
30067,train_30067,conventional_mine partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
17297,train_17297,conventional_mine partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
25227,train_25227,conventional_mine partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
24,train_24,conventional_mine partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
11266,train_11266,conventional_mine partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
9833,train_9833,conventional_mine partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
29241,train_29241,bare_ground clear cultivation primary,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
10429,train_10429,bare_ground clear cultivation primary,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
15777,train_15777,bare_ground clear cultivation primary,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
40372,train_40372,bare_ground clear cultivation primary,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
37547,train_37547,bare_ground clear cultivation primary,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1201,train_1201,bare_ground clear cultivation primary,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
10838,train_10838,bare_ground clear cultivation primary,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
11499,train_11499,agriculture clear primary road slash_burn,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
30208,train_30208,agriculture clear primary road slash_burn,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2079,train_2079,agriculture clear primary road slash_burn,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
36162,train_36162,agriculture clear primary road slash_burn,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4460,train_4460,agriculture clear primary road slash_burn,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
38269,train_38269,agriculture clear primary road slash_burn,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
36305,train_36305,agriculture clear primary road slash_burn,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
430,train_430,agriculture blooming clear cultivation primary,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
29482,train_29482,agriculture blooming clear cultivation primary,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
10405,train_10405,agriculture blooming clear cultivation primary,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
33046,train_33046,agriculture blooming clear cultivation primary,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
15879,train_15879,agriculture blooming clear cultivation primary,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
15000,train_15000,agriculture blooming clear cultivation primary,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
36272,train_36272,agriculture blooming clear cultivation primary,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
18711,train_18711,agriculture clear cultivation cultivation habitation primary road,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
16723,train_16723,agriculture clear cultivation cultivation habitation primary road,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
27969,train_27969,agriculture clear cultivation cultivation habitation primary road,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
33629,train_33629,agriculture clear cultivation cultivation habitation primary road,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
30018,train_30018,agriculture clear cultivation cultivation habitation primary road,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
16250,train_16250,agriculture clear cultivation cultivation habitation primary road,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
38762,train_38762,cultivation haze primary water,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
18095,train_18095,cultivation haze primary water,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
28311,train_28311,cultivation haze primary water,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
29019,train_29019,cultivation haze primary water,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
14618,train_14618,cultivation haze primary water,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
24128,train_24128,cultivation haze primary water,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
9066,train_9066,cultivation habitation partly_cloudy primary,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
38603,train_38603,cultivation habitation partly_cloudy primary,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
1517,train_1517,cultivation habitation partly_cloudy primary,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
3338,train_3338,cultivation habitation partly_cloudy primary,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
7502,train_7502,cultivation habitation partly_cloudy primary,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
35241,train_35241,cultivation habitation partly_cloudy primary,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
26391,train_26391,blooming partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
29914,train_29914,blooming partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
897,train_897,blooming partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
29222,train_29222,blooming partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
22663,train_22663,blooming partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
659,train_659,blooming partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
15533,train_15533,bare_ground clear habitation road,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
32662,train_32662,bare_ground clear habitation road,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
9898,train_9898,bare_ground clear habitation road,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
31820,train_31820,bare_ground clear habitation road,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
35747,train_35747,bare_ground clear habitation road,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
14039,train_14039,bare_ground clear habitation road,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
40129,train_40129,artisinal_mine bare_ground clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0
38867,train_38867,artisinal_mine bare_ground clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0
4913,train_4913,artisinal_mine bare_ground clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0
2905,train_2905,artisinal_mine bare_ground clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0
4145,train_4145,artisinal_mine bare_ground clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0
4630,train_4630,artisinal_mine bare_ground clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0
7119,train_7119,clear conventional_mine primary,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
17444,train_17444,clear conventional_mine primary,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
11769,train_11769,clear conventional_mine primary,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
36480,train_36480,clear conventional_mine primary,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
25392,train_25392,clear conventional_mine primary,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
16571,train_16571,clear conventional_mine primary,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
7000,train_7000,bare_ground clear habitation primary water,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0
3416,train_3416,bare_ground clear habitation primary water,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0
20173,train_20173,bare_ground clear habitation primary water,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0
33304,train_33304,bare_ground clear habitation primary water,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0
10423,train_10423,bare_ground clear habitation primary water,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0
2919,train_2919,clear cultivation primary road water,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
1012,train_1012,clear cultivation primary road water,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
11546,train_11546,clear cultivation primary road water,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
39774,train_39774,clear cultivation primary road water,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
8148,train_8148,clear cultivation primary road water,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
12658,train_12658,agriculture bare_ground clear,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
21656,train_21656,agriculture bare_ground clear,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
31545,train_31545,agriculture bare_ground clear,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
37659,train_37659,agriculture bare_ground clear,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
9796,train_9796,agriculture bare_ground clear,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
11651,train_11651,agriculture partly_cloudy road,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
21909,train_21909,agriculture partly_cloudy road,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
17361,train_17361,agriculture partly_cloudy road,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
16261,train_16261,agriculture partly_cloudy road,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
19525,train_19525,agriculture partly_cloudy road,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
15309,train_15309,clear primary slash_burn,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
13601,train_13601,clear primary slash_burn,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
23757,train_23757,clear primary slash_burn,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
24932,train_24932,clear primary slash_burn,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
11592,train_11592,clear primary slash_burn,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
27055,train_27055,agriculture cultivation partly_cloudy primary slash_burn,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
36898,train_36898,agriculture cultivation partly_cloudy primary slash_burn,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
30526,train_30526,agriculture cultivation partly_cloudy primary slash_burn,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
38501,train_38501,agriculture cultivation partly_cloudy primary slash_burn,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
28570,train_28570,agriculture cultivation partly_cloudy primary slash_burn,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
19417,train_19417,cultivation partly_cloudy primary slash_burn,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
3877,train_3877,cultivation partly_cloudy primary slash_burn,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
2414,train_2414,cultivation partly_cloudy primary slash_burn,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
36194,train_36194,cultivation partly_cloudy primary slash_burn,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
19146,train_19146,cultivation partly_cloudy primary slash_burn,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
3079,train_3079,habitation partly_cloudy primary road water,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0
34389,train_34389,habitation partly_cloudy primary road water,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0
34635,train_34635,habitation partly_cloudy primary road water,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0
4891,train_4891,habitation partly_cloudy primary road water,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0
15591,train_15591,habitation partly_cloudy primary road water,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0
6717,train_6717,agriculture blow_down clear primary,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5954,train_5954,agriculture blow_down clear primary,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
22414,train_22414,agriculture blow_down clear primary,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
13471,train_13471,agriculture blow_down clear primary,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
20430,train_20430,agriculture blow_down clear primary,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
32258,train_32258,artisinal_mine clear habitation primary road water,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0
31438,train_31438,artisinal_mine clear habitation primary road water,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0
29941,train_29941,artisinal_mine clear habitation primary road water,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0
28297,train_28297,artisinal_mine clear habitation primary road water,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0
20785,train_20785,artisinal_mine clear habitation primary road water,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0
8661,train_8661,bare_ground haze primary water,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
36145,train_36145,bare_ground haze primary water,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
10474,train_10474,bare_ground haze primary water,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
7603,train_7603,bare_ground haze primary water,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
33069,train_33069,bare_ground haze primary water,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
38094,train_38094,artisinal_mine bare_ground clear primary road water,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0
18004,train_18004,artisinal_mine bare_ground clear primary road water,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0
22840,train_22840,artisinal_mine bare_ground clear primary road water,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0
18296,train_18296,artisinal_mine bare_ground clear primary road water,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0
36737,train_36737,artisinal_mine bare_ground clear primary road water,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0
4141,train_4141,agriculture clear cultivation primary road selective_logging,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0
34851,train_34851,agriculture clear cultivation primary road selective_logging,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0
7693,train_7693,agriculture clear cultivation primary road selective_logging,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0
10645,train_10645,agriculture clear cultivation primary road selective_logging,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0
11856,train_11856,agriculture clear cultivation primary road selective_logging,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0
11102,train_11102,bare_ground clear water,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
13409,train_13409,bare_ground clear water,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
27028,train_27028,bare_ground clear water,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
23413,train_23413,bare_ground clear water,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
22011,train_22011,bare_ground clear water,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
32386,train_32386,agriculture clear cultivation road,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
28387,train_28387,agriculture clear cultivation road,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
33805,train_33805,agriculture clear cultivation road,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
32687,train_32687,agriculture clear cultivation road,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
19637,train_19637,bare_ground partly_cloudy primary road,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
40152,train_40152,bare_ground partly_cloudy primary road,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
17645,train_17645,bare_ground partly_cloudy primary road,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
30332,train_30332,bare_ground partly_cloudy primary road,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
38936,train_38936,agriculture cultivation habitation partly_cloudy primary water,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0
5794,train_5794,agriculture cultivation habitation partly_cloudy primary water,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0
30028,train_30028,agriculture cultivation habitation partly_cloudy primary water,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0
22122,train_22122,agriculture cultivation habitation partly_cloudy primary water,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0
10205,train_10205,clear conventional_mine primary road,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
17252,train_17252,clear conventional_mine primary road,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
11618,train_11618,clear conventional_mine primary road,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
17867,train_17867,clear conventional_mine primary road,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
29921,train_29921,bare_ground clear habitation primary road water,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0
9951,train_9951,bare_ground clear habitation primary road water,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0
33471,train_33471,bare_ground clear habitation primary road water,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0
30658,train_30658,bare_ground clear habitation primary road water,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0
30835,train_30835,agriculture clear cultivation cultivation habitation primary road water,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
